Date,id,sales,asins,brand,categories,name,Price
2017-01-25,440,25550.22153723724,B07B54JBFY,Ella Bache,Skin Care, Hydra Repulp Rehydrating & Revitalising Hyaluronic Grape Flower Essence (Salon Size) 25ml ,7647.0
2017-02-01,440,31070.529275825687,B07B54JBFY,Ella Bache,Skin Care, Hydra Repulp Rehydrating & Revitalising Hyaluronic Grape Flower Essence (Salon Size) 25ml ,7647.0
2017-02-08,440,32475.334131608102,B07B54JBFY,Ella Bache,Skin Care, Hydra Repulp Rehydrating & Revitalising Hyaluronic Grape Flower Essence (Salon Size) 25ml ,7647.0
2017-02-15,440,30801.616371215954,B07B54JBFY,Ella Bache,Skin Care, Hydra Repulp Rehydrating & Revitalising Hyaluronic Grape Flower Essence (Salon Size) 25ml ,7647.0
2016-11-09,441,15434.055434523529,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2016-11-16,441,16596.19019430798,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2016-11-23,441,16789.244447980214,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2016-11-30,441,16183.983384255745,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2016-12-07,441,15597.839098061686,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2016-12-14,441,15635.755576727692,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2016-12-21,441,16044.899412430512,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2016-12-28,441,16022.968385815786,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2017-01-04,441,15180.508547465612,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2017-01-11,441,14096.204326787998,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2017-01-18,441,13823.710475907175,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2017-01-25,441,14862.60154087531,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2017-02-01,441,16684.401930692744,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2017-02-08,441,18264.479009494713,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2017-02-15,441,18980.320417393887,B01G22D2D6,CHOCOCRAFT,Grocery & Gourmet Foods, I Thank U Gift - 12 Chocolate Gift Box - Thank U Signs Gift ,795.0
2016-11-09,442,19499.066356503732,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2016-11-16,442,19473.15211227816,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2016-11-23,442,19591.461229852546,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2016-11-30,442,20662.3968465179,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2016-12-07,442,22297.850436244036,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2016-12-14,442,22880.307563440576,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2016-12-21,442,20996.855361569524,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2016-12-28,442,16929.690318757275,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2017-01-04,442,12620.631127461013,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2017-01-11,442,10097.367341449317,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2017-01-18,442,9912.3917859451,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2017-01-25,442,11025.481035084118,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2017-02-01,442,12015.886773298036,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2017-02-08,442,12291.002846525684,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2017-02-15,442,12246.376265244415,B01HMHBRVY,CHOCOCRAFT,Grocery & Gourmet Foods, Ideas for congratulations gifts - 18 Chocolate Gift Box - Congrats gift ideas ,995.0
2016-11-09,443,1948.408680731395,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2016-11-16,443,1840.4485984035691,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2016-11-23,443,1545.9034977452386,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2016-11-30,443,1410.4204721582387,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2016-12-07,443,1639.1421676578823,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2016-12-14,443,2048.7283177663567,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2016-12-21,443,2227.2023477568273,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2016-12-28,443,1941.2466572698634,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2017-01-04,443,1365.530155296636,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2017-01-11,443,910.7937980358411,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2017-01-18,443,851.7082810929029,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2017-01-25,443,1130.845533241558,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2017-02-01,443,1485.264532894767,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2017-02-08,443,1705.3701748539952,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2017-02-15,443,1759.6225233683695,B0793PJR22,Igxia Herbs,Skin Care, Igxia herbs Coco Butter Body Lotion ,120.0
2016-11-09,444,7186.710475885299,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2016-11-16,444,7162.437392365086,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2016-11-23,444,6805.324910365276,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2016-11-30,444,7218.545116185087,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2016-12-07,444,8415.728213227787,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2016-12-14,444,9275.18851736826,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2016-12-21,444,9066.17550143911,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2016-12-28,444,8444.38090145144,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2017-01-04,444,8571.074625091587,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2017-01-11,444,9530.137875759425,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2017-01-18,444,10149.76530733086,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2017-01-25,444,9486.890922514167,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2017-02-01,444,8055.339772394088,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2017-02-08,444,7211.3063724292115,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2017-02-15,444,7491.163809341,B07MRD2WBN,IHA,Skin Care," IHA Purifying Cleansing Milk with Olive, Grape and Green Tea, 100 ml ",160.0
2016-11-09,445,7970.765288732281,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2016-11-16,445,7910.068481074288,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2016-11-23,445,7672.377135843868,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2016-11-30,445,7215.95383779413,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2016-12-07,445,6882.157974762364,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2016-12-14,445,7009.442916911535,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2016-12-21,445,7473.003924839584,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2016-12-28,445,7743.839902812157,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2017-01-04,445,7464.087539084451,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2017-01-11,445,6889.4130887072215,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2017-01-18,445,6653.99350462298,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2017-01-25,445,7085.616288720568,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2017-02-01,445,7836.80306549724,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2017-02-08,445,8254.199525776572,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2017-02-15,445,8072.526666371017,B073QLB4LV,IKO,Grocery & Gourmet Foods," Iko Digestive Biscuits Original, 400g ",249.0
2016-11-09,446,49313.45708010355,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2016-11-16,446,47712.889190739974,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2016-11-23,446,45948.13776010681,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2016-11-30,446,45049.03621460719,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2016-12-07,446,45061.16266784245,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2016-12-14,446,44849.97080193652,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2016-12-21,446,43409.725568127586,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2016-12-28,446,41156.11425739745,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2017-01-04,446,39592.33724242553,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2017-01-11,446,39654.400571483595,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2017-01-18,446,40673.43309718567,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2017-01-25,446,41217.68876887724,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2017-02-01,446,40840.75201254673,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2017-02-08,446,40638.24793442122,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2017-02-15,446,41889.76350077552,B079BB6KT1,Indigifts,Skin Care," Indigifts Valentine Gift For Boyfriend Love Trippy Love Quote Printed Multi Eye Mask 7.8X3.3 inches - Valentine Gifts for Girlfriend, Love Gifts For Boyfriend, Gift For Boyfriend Birthday ",269.0
2016-11-09,447,557.6138606045007,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2016-11-16,447,529.4809061221721,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2016-11-23,447,584.6968192453637,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2016-11-30,447,759.0141343895509,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2016-12-07,447,908.428625538432,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2016-12-14,447,841.9273169210009,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2016-12-21,447,559.1596854295856,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2016-12-28,447,291.7724837435447,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2017-01-04,447,258.72444029778165,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2017-01-11,447,408.27534285607373,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2017-01-18,447,474.0771707146281,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2017-01-25,447,311.4394051190017,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2017-02-01,447,118.97612218466942,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2017-02-08,447,247.49023966834923,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2017-02-15,447,775.5901429042178,B07FTN2RCF,INDRA SUGANDH BHANDAR,Fragrance, Indra Sugandh Pure And Natural Attar Pushpraj Fresh Flowers Fragrance Attar For Men And Women 24 Hours Long Lasting Fragrance ,199.0
2016-11-09,448,9583.6650928582,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2016-11-16,448,9329.667878961322,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2016-11-23,448,8948.350146059473,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2016-11-30,448,9629.735043695797,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2016-12-07,448,11553.54302492426,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2016-12-14,448,13343.860923940589,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2016-12-21,448,13260.846270927948,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2016-12-28,448,10961.890014719742,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2017-01-04,448,7936.683262635906,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2017-01-11,448,6129.9541855164825,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2017-01-18,448,6219.23642204187,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2017-01-25,448,7298.363883126959,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2017-02-01,448,8087.299920828782,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2017-02-08,448,8186.984452746841,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2017-02-15,448,8096.206567241969,B01MRE01TH,Innisfree,Skin Care," Innisfree Black GreenTea Serum 50ml "" 2016 New Product "" ",4091.0
2016-11-09,449,14687.799445454073,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2016-11-16,449,15386.835404574962,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2016-11-23,449,16487.407668181993,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2016-11-30,449,18608.112328371033,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2016-12-07,449,21241.840275406757,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2016-12-14,449,22547.85596505614,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2016-12-21,449,20684.680595724163,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2016-12-28,449,15607.33614407368,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2017-01-04,449,9530.381023724389,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2017-01-11,449,5421.489872825399,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2017-01-18,449,4804.907674075169,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2017-01-25,449,6827.202362525785,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2017-02-01,449,9287.385540579095,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2017-02-08,449,10498.400745924431,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2017-02-15,449,10282.16878903468,B07X7NB3ZJ,Ionule,Bath & Shower, Ionule MSM Handmade All Natural Skin Whitening Soap (90 gm) ,170.0
2016-11-09,450,17016.41641855175,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2016-11-16,450,16694.093518419893,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2016-11-23,450,16491.533968442745,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2016-11-30,450,16661.004970159225,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2016-12-07,450,17279.493378529583,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2016-12-14,450,18020.635768995948,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2016-12-21,450,18325.91712590444,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2016-12-28,450,17888.97263694378,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2017-01-04,450,16974.897033553847,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2017-01-11,450,16217.075885590764,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2017-01-18,450,16068.656567497277,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2017-01-25,450,16445.796441518985,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2017-02-01,450,16885.66858226705,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2017-02-08,450,17004.74165766841,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2017-02-15,450,16780.271666419565,B07D8N6Q79,Italia V 19.69,Fragrance," Italia V 19.69 Urbane, Electrique Perfume For Men (150ml+150ml) (Combo Pack) ",606.0
2016-11-09,451,5581.306815641023,B01JOTHUB4,Ivona,Skin Care, IVONA NUTRI DEFINE RETEXTURING ANTI AGEING CREAM ,430.0
